Scam_Platform,Syndicate_group,Address_L0,CrytoType,Balance,symbol,currency_address,address,Receive,Receive_USD,First_Receive_Date,Spend,Spend_USD,Last_Spend_Date,Balance_USD,urlscan_records,IP,IP_owner,ASN
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,YFV,0x45f24baeef268bb6d63aee5129015d69702bcdfa,0xdac17f958d2ee523a2206206994597c13d831ec7,1.069022902,0,11/28/2017 0:41,1.069022902,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,TetherLP.com,0x141c7c124e574a9be8a2ee654ac3b0ddc2d884be,0xdac17f958d2ee523a2206206994597c13d831ec7,1120,0,11/28/2017 0:41,1120,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AME,0x12513335ffd5dafc2334e98625d27c1ca84bff86,0xdac17f958d2ee523a2206206994597c13d831ec7,0.01,0.000247921,11/28/2017 0:41,0.01,0.000247921,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BCD,0x31126416f0dbc1283dc5295ee6ea04ff83ee3531,0xdac17f958d2ee523a2206206994597c13d831ec7,2208,0,11/28/2017 0:41,2208,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,Enjoy at [fungame.click],0x4b4f19bb433d4edd2b4687da36492d37ea63bfbb,0xdac17f958d2ee523a2206206994597c13d831ec7,2.00E+19,0,11/28/2017 0:41,2.00E+19,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,Join iExec RLC airdrop on Telegram (@iExecRLCBot),0x7e96ecc14fa5c77e1eab08eb175b434b47470760,0xdac17f958d2ee523a2206206994597c13d831ec7,2000000,0,11/28/2017 0:41,2000000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,KISHU,0xa2b4c0af19cc16a6cfacce81f192b024d625817d,0xdac17f958d2ee523a2206206994597c13d831ec7,34302830960,60.09855948,11/28/2017 0:41,34302830960,60.09855948,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,LAND,0x96c520a79bf62c955eaa044f600f67e3ecfeff52,0xdac17f958d2ee523a2206206994597c13d831ec7,87.4,0,11/28/2017 0:41,87.4,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,LINK,0x514910771af9ca656af840dff83e8264ecf986ca,0xdac17f958d2ee523a2206206994597c13d831ec7,632.2676812,9195.29143,11/28/2017 0:41,632.2676812,9195.29143,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,MATIC,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0xdac17f958d2ee523a2206206994597c13d831ec7,10.85320772,15.84074439,11/28/2017 0:41,10.85320772,15.84074439,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,PFI,0x7b69d465c0f9fb22affae56aa86149973e9b0966,0xdac17f958d2ee523a2206206994597c13d831ec7,6,0,11/28/2017 0:41,6,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,PRQ,0xfe2786d7d1ccab8b015f6ef7392f67d778f8d8d7,0xdac17f958d2ee523a2206206994597c13d831ec7,400,0,11/28/2017 0:41,400,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,SWAP,0x163c649ac276c5fdcc27db30a1c1f070cb731c04,0xdac17f958d2ee523a2206206994597c13d831ec7,125.21,0,11/28/2017 0:41,125.21,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,TP,0xc8422a8a386eb49ecbf060198938df163c188406,0xdac17f958d2ee523a2206206994597c13d831ec7,50500,0,11/28/2017 0:41,50500,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,USDT,0x220e034dcefc086397113dfa3da0e705eb853a84,0xdac17f958d2ee523a2206206994597c13d831ec7,20,0,11/28/2017 0:41,20,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,USDT,0xb8692e69a01d480c48bdc246044fd53e74df469d,0xdac17f958d2ee523a2206206994597c13d831ec7,10014,0,11/28/2017 0:41,10014,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,Visit [ausd.shop] and claim rewards,0xbeb3c5f7f4f8db708bcfac4d0fdcdb0bed285741,0xdac17f958d2ee523a2206206994597c13d831ec7,1.99E+19,0,11/28/2017 0:41,1.99E+19,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,0.69,990.7944023,11/28/2017 0:41,0.69,990.7944023,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,WUHAI,0xd55145092d6d8b3248d843f616a6ba3536376571,0xdac17f958d2ee523a2206206994597c13d831ec7,25,0,11/28/2017 0:41,25,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,dUNIV,0xb7a33853aaf7c7efbf43fa4a949a44b9b8cfe233,0xdac17f958d2ee523a2206206994597c13d831ec7,10001000,0,11/28/2017 0:41,10001000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,xETH-G,0x3863ea7577fc91bfbaeae6a6a3e403524afcf787,0xdac17f958d2ee523a2206206994597c13d831ec7,50956650.47,0,11/28/2017 0:41,50956650.47,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,$ Visit USTBonus.com to claim,0x7a6b87d7a874fce4c2d923b09c0e09e4936bcf57,0xdac17f958d2ee523a2206206994597c13d831ec7,7000,0,11/28/2017 0:41,7000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,TetherClaims.com,0x7379cbce70bba5a9871f97d33b391afba377e885,0xdac17f958d2ee523a2206206994597c13d831ec7,800,0,11/28/2017 0:41,800,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,TetheReward.com,0xecc63774bc83ed885859596cc94e65bea9d2d7fe,0xdac17f958d2ee523a2206206994597c13d831ec7,1,0,11/28/2017 0:41,1,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,anyUSDT,0x22648c12acd87912ea1710357b1302c6a4154ebc,0xdac17f958d2ee523a2206206994597c13d831ec7,1019.85,0,11/28/2017 0:41,1019.85,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,,0x754938ed5e966d5794af6dd3b3c2bbd43af65ebe,0xdac17f958d2ee523a2206206994597c13d831ec7,192.67,0,11/28/2017 0:41,192.67,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,,0x19383f024ba4c06e44d11a8b8bb7ebf87fab184c,0xdac17f958d2ee523a2206206994597c13d831ec7,9944169,0,11/28/2017 0:41,9944169,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,$  Evmosia.com,0x525fc44cbe181c1108c209091b5eec5a5028190d,0xdac17f958d2ee523a2206206994597c13d831ec7,2500,0,11/28/2017 0:41,2500,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,$ USDCBonus.com <- Visit to claim bonus,0x956f824b5a37673c6fc4a6904186cb3ba499349b,0xdac17f958d2ee523a2206206994597c13d831ec7,7000,0,11/28/2017 0:41,7000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,$ USDCGift.com <- Visit to claim bonus,0x68ca006db91312cd60a2238ce775be5f9f738bba,0xdac17f958d2ee523a2206206994597c13d831ec7,7000,0,11/28/2017 0:41,7000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,$ USDCXmas.com <- Visit to claim gift,0x643695d282f6ba237afe27ffe0acd89a86b50d3e,0xdac17f958d2ee523a2206206994597c13d831ec7,7000,0,11/28/2017 0:41,7000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,-,-,0xdac17f958d2ee523a2206206994597c13d831ec7,1,0,11/28/2017 0:41,1,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,0xBTC,0xb6ed7644c69416d67b522e20bc294a9a9b405b31,0xdac17f958d2ee523a2206206994597c13d831ec7,1,0.280659765,11/28/2017 0:41,1,0.280659765,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,3HM,0x9f44237f3acef483775d1c8081d410135ff99739,0xdac17f958d2ee523a2206206994597c13d831ec7,1,0,11/28/2017 0:41,1,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,66otc,0xbb4f4275854d0e490a736d97ab27514c4b93df89,0xdac17f958d2ee523a2206206994597c13d831ec7,6.666,0,11/28/2017 0:41,6.666,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,927$ Visit aUSDBonus.com to claim,0x27ed436e67515c1dd33633537eebd59207c51806,0xdac17f958d2ee523a2206206994597c13d831ec7,8,0,11/28/2017 0:41,8,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,A Graceful Omen,0xe83672fd3aa327e56fe079757ce27faaf473e258,0xdac17f958d2ee523a2206206994597c13d831ec7,7.78E+14,0,11/28/2017 0:41,7.78E+14,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ABEL,0x5d5b1f29a866c523001f8b6d084d377f4f65b971,0xdac17f958d2ee523a2206206994597c13d831ec7,925.5578389,0,11/28/2017 0:41,925.5578389,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ABSHIBA.com,0x5ccce837b41dbd2ad74882889749517935741390,0xdac17f958d2ee523a2206206994597c13d831ec7,352134,0,11/28/2017 0:41,352134,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ACH,0xed04915c23f00a313a544955524eb7dbd823143d,0xdac17f958d2ee523a2206206994597c13d831ec7,36723.75255,4764.340457,11/28/2017 0:41,36723.75255,4764.340457,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AEC,0xa4dd6bc15be95af55f0447555c8b6aa3088562f3,0xdac17f958d2ee523a2206206994597c13d831ec7,100,0,11/28/2017 0:41,100,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AGN,0x25d9bef26b6f7018d24d18144fe3c8bfd0d48a53,0xdac17f958d2ee523a2206206994597c13d831ec7,50,0,11/28/2017 0:41,50,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ALAC,0x68c345f9c42a713b0bd48a1e3f98c92a823babba,0xdac17f958d2ee523a2206206994597c13d831ec7,100,0,11/28/2017 0:41,100,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ALBEDO,0x7d409ead57d435eed4349cdd228625546463f728,0xdac17f958d2ee523a2206206994597c13d831ec7,221448049.7,0,11/28/2017 0:41,221448049.7,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AMB,0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0009,0,11/28/2017 0:41,0.0009,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AMLC,0x2d1129088999394406a56dd77ed56bc2c0ab5215,0xdac17f958d2ee523a2206206994597c13d831ec7,94.5,0,11/28/2017 0:41,94.5,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AMPL,0xd46ba6d942050d489dbd938a2c909a5d5039a161,0xdac17f958d2ee523a2206206994597c13d831ec7,4.92E-05,5.27E-05,11/28/2017 0:41,4.92E-05,5.27E-05,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AO,0xd2299b3098cf5e13144caebfdad61ebe505233dc,0xdac17f958d2ee523a2206206994597c13d831ec7,1298.1078,0,11/28/2017 0:41,1298.1078,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,APT,0x3d207d98e762fb64e163abddcb25a913eeb741cd,0xdac17f958d2ee523a2206206994597c13d831ec7,3,0,11/28/2017 0:41,3,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AToken,0x6ec32f7a754caffbca024eca8a5b42c10ae84cd2,0xdac17f958d2ee523a2206206994597c13d831ec7,3.00E-18,0,11/28/2017 0:41,3.00E-18,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AUTU,0x829aa8e3455d0d6f18ed46121a64268ca0782465,0xdac17f958d2ee523a2206206994597c13d831ec7,100,0,11/28/2017 0:41,100,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,AVX1,0x43d976e2f5034dfc1d42bee3bb56b4ef62dbc15d,0xdac17f958d2ee523a2206206994597c13d831ec7,1900,0,11/28/2017 0:41,1900,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BABYDOGE,0xac8e13ecc30da7ff04b842f21a62a1fb0f10ebd5,0xdac17f958d2ee523a2206206994597c13d831ec7,666666666.8,0,11/28/2017 0:41,666666666.8,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BAC,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,0xdac17f958d2ee523a2206206994597c13d831ec7,640.6093803,744.8403813,11/28/2017 0:41,640.6093803,744.8403813,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BASX,0x23157662a9cb9be32d4d9bd019d9bcbaa040a62b,0xdac17f958d2ee523a2206206994597c13d831ec7,274.0686211,0,11/28/2017 0:41,274.0686211,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BAT,0x0d8775f648430679a709e98d2b0cb6250d2887ef,0xdac17f958d2ee523a2206206994597c13d831ec7,1.3,0.263101208,11/28/2017 0:41,1.3,0.263101208,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BDT,0x3556f5629ea8c17a705d695b575737c5e1b7ca5b,0xdac17f958d2ee523a2206206994597c13d831ec7,500,0,11/28/2017 0:41,500,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BEC,0x83d3abc4e75885db350ace57f99c3a3e00286fe8,0xdac17f958d2ee523a2206206994597c13d831ec7,2628,0,11/28/2017 0:41,2628,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BICHIP,0xbbe5f5aa4d39d6c3cc1e4f03a1d96adc8940cf3a,0xdac17f958d2ee523a2206206994597c13d831ec7,12866,0,11/28/2017 0:41,12866,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BIOS,0xaaca86b876ca011844b5798eca7a67591a9743c8,0xdac17f958d2ee523a2206206994597c13d831ec7,70.8,338.0830719,11/28/2017 0:41,70.8,338.0830719,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BKS,0x5c9351db41079dd4b6c8a2ccad35d9bc524ab1a2,0xdac17f958d2ee523a2206206994597c13d831ec7,2500000,0,11/28/2017 0:41,2500000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BLES,0xe796d6ca1ceb1b022ece5296226bf784110031cd,0xdac17f958d2ee523a2206206994597c13d831ec7,3200,0,11/28/2017 0:41,3200,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BLO,0x1c3bb10de15c31d5dbe48fbb7b87735d1b7d8c32,0xdac17f958d2ee523a2206206994597c13d831ec7,3,0,11/28/2017 0:41,3,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BMT,0x86c2752f8fe2c6679a942c8ee6c785c28f42cd55,0xdac17f958d2ee523a2206206994597c13d831ec7,100,0,11/28/2017 0:41,100,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BOTTO,0xce5771ccc0066682eecec1a8ed7d21ad53a363f3,0xdac17f958d2ee523a2206206994597c13d831ec7,1513,0,11/28/2017 0:41,1513,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BSH,0x91bc206f0a1ffbc399b4a20a41324ed1dad2b718,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,0,11/28/2017 0:41,1000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BTOB,0x9669ca82bac26fc762011c59cc0dd41a665e861b,0xdac17f958d2ee523a2206206994597c13d831ec7,5.73,0,11/28/2017 0:41,5.73,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,BUSD,0x4fabb145d64652a948d72533023f6e7a623c7c53,0xdac17f958d2ee523a2206206994597c13d831ec7,2000,2000.091791,11/28/2017 0:41,2000,2000.091791,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,C4Y,0xfe633a37c77241b825f1cf39afff44cb56242b77,0xdac17f958d2ee523a2206206994597c13d831ec7,4800,0,11/28/2017 0:41,4800,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,CHR,0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2,0xdac17f958d2ee523a2206206994597c13d831ec7,44.6312,0,11/28/2017 0:41,44.6312,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,CNB,0xc538143202f3b11382d8606aae90a96b042a19db,0xdac17f958d2ee523a2206206994597c13d831ec7,2213.387724,1.323030377,11/28/2017 0:41,2213.387724,1.323030377,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,CPIT,0x3e228b31c397b4f20db095d1c91ce254da2a519e,0xdac17f958d2ee523a2206206994597c13d831ec7,1.00E-18,0,11/28/2017 0:41,1.00E-18,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,CRYT,0xf43864eb4dd30aca1ee9130e17d5e488e2bd58bb,0xdac17f958d2ee523a2206206994597c13d831ec7,100000,0,11/28/2017 0:41,100000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,CUSDT,0x39ab32006afe65a0b4d6a9a89877c2c33ad19eb5,0xdac17f958d2ee523a2206206994597c13d831ec7,247.065923,0,11/28/2017 0:41,247.065923,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,CYFM,0x4a621d9f1b19296d1c0f87637b3a8d4978e9bf82,0xdac17f958d2ee523a2206206994597c13d831ec7,57000,0,11/28/2017 0:41,57000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,CatchNFT,0xaefa03b06c0d7a0e1871650f61348e84d979703f,0xdac17f958d2ee523a2206206994597c13d831ec7,1,0,11/28/2017 0:41,1,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,Claim at [lenusd.shop],0x70c18f2fdcb00d27494f767503874788e35c9940,0xdac17f958d2ee523a2206206994597c13d831ec7,150505,0,11/28/2017 0:41,150505,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,DBS,0x2246bd4495bf81aa57e21eaece83043fee1cab45,0xdac17f958d2ee523a2206206994597c13d831ec7,444444,0,11/28/2017 0:41,444444,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,DBTC,0x0c7e25e15e9f6818fa2770107b3ba565470bc8c5,0xdac17f958d2ee523a2206206994597c13d831ec7,0.0504,0,11/28/2017 0:41,0.0504,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,DG,0x7b9898e2661007f6731180c34cd5d8f5d1161c21,0xdac17f958d2ee523a2206206994597c13d831ec7,1000,0,11/28/2017 0:41,1000,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,DREP,0x22de9912cd3d74953b1cd1f250b825133cc2c1b3,0xdac17f958d2ee523a2206206994597c13d831ec7,200,0,11/28/2017 0:41,200,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,DROP,0x4672bad527107471cb5067a887f4656d585a8a31,0xdac17f958d2ee523a2206206994597c13d831ec7,9999990,0,11/28/2017 0:41,9999990,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,DUST,0xbd28a5ec521cd92c2a5b3d05de728720cd59d022,0xdac17f958d2ee523a2206206994597c13d831ec7,31.25,0,11/28/2017 0:41,31.25,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,DYDX,0x92d6c1e31e14520e676a687f0a93788b716beff5,0xdac17f958d2ee523a2206206994597c13d831ec7,2,4.789265633,11/28/2017 0:41,2,4.789265633,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ECO,0x9a03e941567a53e384ca19e20fe7c8813b0c4e33,0xdac17f958d2ee523a2206206994597c13d831ec7,24306,0,11/28/2017 0:41,24306,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ERC20,0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea,0xdac17f958d2ee523a2206206994597c13d831ec7,0.99,0.018496675,11/28/2017 0:41,0.99,0.018496675,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ERM,0x21d1f49d699d1f6324ccb5b6ba9847e2bf470811,0xdac17f958d2ee523a2206206994597c13d831ec7,4.4,0,11/28/2017 0:41,4.4,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ETH,-,0xdac17f958d2ee523a2206206994597c13d831ec7,1.00E-18,1.74E-16,11/28/2017 0:41,1.00E-18,1.74E-16,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ETH,0xf2effc1cd320ff062bae8649d150dbea3cb6b189,0xdac17f958d2ee523a2206206994597c13d831ec7,39,0,11/28/2017 0:41,39,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ETH2POS,0x0698dda3c390ff92722f9eed766d8b1727621df9,0xdac17f958d2ee523a2206206994597c13d831ec7,1033.141593,0,11/28/2017 0:41,1033.141593,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,ETHMNY,0xbf4a2ddaa16148a9d0fa2093ffac450adb7cd4aa,0xdac17f958d2ee523a2206206994597c13d831ec7,500,0,11/28/2017 0:41,500,0,6/25/2023 2:15,,,,,
https://btcethforex.com/,MT5,0xdac17f958d2ee523a2206206994597c13d831ec7,ETH-USDT,,EUNI,0x3abb9ccb09ad3fa06f49cea7a66fdd633573922f,0xdac17f958d2ee523a2206206994597c13d831ec7,400,0,11/28/2017 0:41,400,0,6/25/2023 2:15,,,,,
