Scam_Platform,Syndicate_group,Address_L0,CrytoType,domain,parent_domain
https://www.vforex3650.com/,Cloudfront,,Unknown,vforex3650.com,vforex3650.com
https://www.cap880.com/app/,FunNull,,Unknown,cap880.com,cap880.com
https://www.bikipro88.xyz,Cloudfront,,Unknown,bikipro88.xyz,bikipro88.xyz
http://www.coins.energy,dnsV1,,Unknown,coins.energy,coins.energy
https://www.tfcvcoin.com/dist/#/,dnsV1,,Unknown,tfcvcoin.com,tfcvcoin.com
"https://arumcapital.eu/
https://www.arum.vip/reg-en.aspx?t=1&c=25HG8L",dnsV1,,Unknown,arumcapital.eu,arumcapital.eu
https://hkexnews.club/,dnsV1,,Unknown,hkexnews.club,hkexnews.club
https://WWW.JYJTRADE.COM,dnsV1,,Unknown,WWW.JYJTRADE.COM,JYJTRADE.COM
http://www.magiccoin.vip,dnsV1,,Unknown,magiccoin.vip,magiccoin.vip
https://www.sygnexc.com,dnsV1,,Unknown,sygnexc.com,sygnexc.com
https://dolo.bitmex66.com/api/app/lOWNUTCZRQIlSI7M?puid=993399,dnsV1,,Unknown,dolo.bitmex66.com,bitmex66.com
https://www.simuliadcweb.com/,dnsV1,,Unknown,simuliadcweb.com,simuliadcweb.com
https://jhq.s8h3bs.xyz/app.php/MTg4NTIxNjU=,Cloudfront,,Unknown,jhq.s8h3bs.xyz,s8h3bs.xyz
http://ms.amhsbc.com/,Cloudfront,,Unknown,ms.amhsbc.com,amhsbc.com
http://uscg.vip/index.html#/,Cloudfront,,Unknown,uscg.vip,uscg.vip
https://www.hengry-fx.com/,MT5,,Unknown,hengry-fx.com,hengry-fx.com
https://www.hashexs.com/wap/#/,hb_group,,Unknown,hashexs.com,hashexs.com
https://hotcoinpro.vip,Cloudfront,,Unknown,hotcoinpro.vip,hotcoinpro.vip
https://www.lakeweb68.com/,FGLines,,Unknown,lakeweb68.com,lakeweb68.com
https://fdw.jas6aga2.xyz/app.php/Mzg4,FGLines,,Unknown,fdw.jas6aga2.xyz,jas6aga2.xyz
https://coinpryme.com,FGLines,,Unknown,coinpryme.com,coinpryme.com
https://coinskale.com,FGLines,,Unknown,coinskale.com,coinskale.com
http://swvn.xyz/down/,FGLines,,Unknown,swvn.xyz,swvn.xyz
http://dbontrade.com/#/login?redirect=%2Ffirst-page,FGLines,,Unknown,dbontrade.com,dbontrade.com
https://www.oslau.com,FGLines,,Unknown,oslau.com,oslau.com
https://bitchemdtc.com,dnsV1,,Unknown,bitchemdtc.com,bitchemdtc.com
https://jyjtrade.com/,dnsV1,,Unknown,jyjtrade.com,jyjtrade.com
http://ke29.xyz/down/,dnsV1,,Unknown,ke29.xyz,ke29.xyz
https://www.qisex.com,dnsV1,,Unknown,qisex.com,qisex.com
https://realbtcex.site/news.html,hb_group,,Unknown,realbtcex.site,realbtcex.site
https://www.bsn56.com/,hb_group,,Unknown,bsn56.com,bsn56.com
https://wap.cainvestw.vip/#/pages/personal/login/login,Cloudfront,,Unknown,wap.cainvestw.vip,cainvestw.vip
https://web.instaforex24.com/#/,Cloudfront,,Unknown,web.instaforex24.com,instaforex24.com
https://www.koorbitau.com/,Cloudfront,,Unknown,koorbitau.com,koorbitau.com
https://wap.bitexsap.vip,Cloudfront,,Unknown,wap.bitexsap.vip,bitexsap.vip
https://www.cmebil.com,Cloudfront,,Unknown,cmebil.com,cmebil.com
https://www.bikios.vip/download-en.aspx,Cloudfront,,Unknown,bikios.vip,bikios.vip
https://www.dxdpro.vip,Cloudfront,,Unknown,dxdpro.vip,dxdpro.vip
https://www.hublogs.com,Cloudfront,,Unknown,hublogs.com,hublogs.com
https://user.sungerfx.com/,MT5,,Unknown,user.sungerfx.com,sungerfx.com
https://coininner.top/app/#/,MT5,,Unknown,coininner.top,coininner.top
https://adxnbit.com/index.html#/home,MT5,,Unknown,adxnbit.com,adxnbit.com
https://itestfilght.com/app/1577920889?lang=en,MT5,,Unknown,itestfilght.com,itestfilght.com
https://m.fntm.app/#/login,MT5,,Unknown,m.fntm.app,fntm.app
https://Nico.Exchange,MT5,,Unknown,Nico.Exchange,Nico.Exchange
https://ameritradetw.tdamr.com/_FrontEnd/login.aspx,MT5,,Unknown,ameritradetw.tdamr.com,tdamr.com
https://wap.pecco123.com/,Cloudfront,,Unknown,wap.pecco123.com,pecco123.com
http://www.maxpfx.com/en/,Cloudfront,,Unknown,maxpfx.com,maxpfx.com
http://h5.trade73383.xyz,FunNull,,Unknown,h5.trade73383.xyz,trade73383.xyz
https://wss.mieasier.xyz,FunNull,,Unknown,wss.mieasier.xyz,mieasier.xyz
https://h5.bblsint.com/#/,FunNull,,Unknown,h5.bblsint.com,bblsint.com
https://binance2vip.com,FunNull,,Unknown,binance2vip.com,binance2vip.com
https://www.itk-ex.com/#/pages/login/index,FunNull,,Unknown,itk-ex.com,itk-ex.com
https://www.ruxcoin.com,FunNull,,Unknown,ruxcoin.com,ruxcoin.com
http://tg.cmeusa.pw/,FunNull,,Unknown,tg.cmeusa.pw,cmeusa.pw
https://www.s656819a6.com/push/en_us/817070,FunNull,,Unknown,s656819a6.com,s656819a6.com
https://www.potatoex.io/mobile/#/home,Polkaswaps,,Unknown,potatoex.io,potatoex.io
https://www.tpg6.com/app/,FunNull,,Unknown,tpg6.com,tpg6.com
https://wap.ba1762.com,Cloudfront,,Unknown,wap.ba1762.com,ba1762.com
https://asdhe.resuasf.vip/app.php/MjUw,Cloudfront,,Unknown,asdhe.resuasf.vip,resuasf.vip
https://zaxhiyw.cn:7668/JLr6.html,Cloudfront,,Unknown,zaxhiyw.cn,zaxhiyw.cn
https://letanx.vip,Polkaswaps,,Unknown,letanx.vip,letanx.vip
https://www.zh-holding.com/,Polkaswaps,,Unknown,zh-holding.com,zh-holding.com
https://hublogs.com/mobile/login.html,Polkaswaps,,Unknown,hublogs.com,hublogs.com
https://WWW.POLONIEX-PRO.VIP,Polkaswaps,,Unknown,WWW.POLONIEX-PRO.VIP,POLONIEX-PRO.VIP
https://coin-isp.com/#/,Polkaswaps,,Unknown,coin-isp.com,coin-isp.com
https://ww.bbkx.com/,Polkaswaps,,Unknown,ww.bbkx.com,bbkx.com
https://sjf-fx.com/,MT5,,Unknown,sjf-fx.com,sjf-fx.com
https://h5.fxcmts.com/#/,FunNull,,Unknown,h5.fxcmts.com,fxcmts.com
https://www.yomani.vip,Cloudfront,,Unknown,yomani.vip,yomani.vip
https://coinsn.club/index/login/login.html,FunNull,,Unknown,coinsn.club,coinsn.club
https://www.jkhiurthrkjhfg.space/#/home,Cloudfront,,Unknown,jkhiurthrkjhfg.space,jkhiurthrkjhfg.space
https://willfxvip.com/zh-cn/,Cloudfront,,Unknown,willfxvip.com,willfxvip.com
https://www.yhk88.app/,Cloudfront,,Unknown,yhk88.app,yhk88.app
https://h5.krakencla.com,FunNull,,Unknown,h5.krakencla.com,krakencla.com
https://www.tmxex.net/wap,FunNull,,Unknown,tmxex.net,tmxex.net
https://h5.trade82555.xyz/,FunNull,,Unknown,h5.trade82555.xyz,trade82555.xyz
https://bbkxdt.com,FunNull,,Unknown,bbkxdt.com,bbkxdt.com
https://www.blackrockweb68.com/#/,FunNull,,Unknown,blackrockweb68.com,blackrockweb68.com
https://user.sungerfx.com,Sunton,,Unknown,user.sungerfx.com,sungerfx.com
http://www.wiexex.com/,Sunton,,Unknown,wiexex.com,wiexex.com
https://patyners.com/,dnsV1,,Unknown,patyners.com,patyners.com
https://fxcccenter.com/,dnsV1,,Unknown,fxcccenter.com,fxcccenter.com
https://www.zmgty.top,dnsV1,,Unknown,zmgty.top,zmgty.top
http://alanfx.cn/,dnsV1,,Unknown,alanfx.cn,alanfx.cn
https://www.yafit.site,dnsV1,,Unknown,yafit.site,yafit.site
http://down.yyqqv.com,dnsV1,,Unknown,down.yyqqv.com,yyqqv.com
https://www.t88hjasd.xyz/#/,dnsV1,,Unknown,t88hjasd.xyz,t88hjasd.xyz
https://miners-gain.co,dnsV1,,Unknown,miners-gain.co,miners-gain.co
https://kryptoxminer.com,dnsV1,,Unknown,kryptoxminer.com,kryptoxminer.com
https://www.coinportal.ltd/,dnsV1,,Unknown,coinportal.ltd,coinportal.ltd
https://www.boniryweb.com/,FGLines,,Unknown,boniryweb.com,boniryweb.com
https://bibox.ltd/wxapp/,FGLines,,Unknown,bibox.ltd,bibox.ltd
https://www.idexsvip.com/wap/#/pages/user/server,hb_group,,Unknown,idexsvip.com,idexsvip.com
https://bizzan.vip,hb_group,,Unknown,bizzan.vip,bizzan.vip
https://xhf.hiudhfiu.store/app.php/NDg5,hb_group,,Unknown,xhf.hiudhfiu.store,hiudhfiu.store
https://adxnbit.com/index.html#/home,hb_group,,Unknown,adxnbit.com,adxnbit.com
https://www.suntonfx.website/en/,Sunton,,Unknown,suntonfx.website,suntonfx.website
https://h5.trade97998.xyz/#/pages/me/aboutUs/aboutUs,FunNull,,Unknown,h5.trade97998.xyz,trade97998.xyz
https://www.steady3650.com,MT5,,Unknown,steady3650.com,steady3650.com
https://www.pecco123.com/,Cloudfront,,Unknown,pecco123.com,pecco123.com
https://www.cechkk.com/user/login,Cloudfront,,Unknown,cechkk.com,cechkk.com
http://nonfungiblecoin.net/download/,Cloudfront,,Unknown,nonfungiblecoin.net,nonfungiblecoin.net
https://potatoex.io,Polkaswaps,,Unknown,potatoex.io,potatoex.io
https://d.app91576.top/?id=d16a1dd71954e8ed83ae8fb490905551,Polkaswaps,,Unknown,d.app91576.top,app91576.top
https://www.nexos.vip/download.aspx,Cloudfront,,Unknown,nexos.vip,nexos.vip
https://wap.pecco123.com,Cloudfront,,Unknown,wap.pecco123.com,pecco123.com
https://bvc.vghsddhcs.online/app.php/NjUzNzE1NTk=,Cloudfront,,Unknown,bvc.vghsddhcs.online,vghsddhcs.online
https://asibaweb.com/#/,FGLines,,Unknown,asibaweb.com,asibaweb.com
https://www.asibaweb.com/#/,FGLines,,Unknown,asibaweb.com,asibaweb.com
https://jiaxinguk.com,FGLines,,Unknown,jiaxinguk.com,jiaxinguk.com
https://hublogs.com/mobile/,FGLines,,Unknown,hublogs.com,hublogs.com
https://www.mcdex.app/,FGLines,,Unknown,mcdex.app,mcdex.app
https://www.upedexchain.cc,FGLines,,Unknown,upedexchain.cc,upedexchain.cc
https://upbit.wang/app/,MT5,,Unknown,upbit.wang,upbit.wang
https://www.biki111.com,MT5,,Unknown,biki111.com,biki111.com
http://www.ls-bit.com/ff/,MT5,,Unknown,ls-bit.com,ls-bit.com
https://m.letanx.vip/home,MT5,,Unknown,m.letanx.vip,letanx.vip
https://lbankcenter.com/h5#/pages/index/download,MT5,,Unknown,lbankcenter.com,lbankcenter.com
https://www.prcbroker.vip/download-en.aspx,MT5,,Unknown,prcbroker.vip,prcbroker.vip
https://www.bitmaster.cc,Polkaswaps,,Unknown,bitmaster.cc,bitmaster.cc
http://mkj.cc,MT5,,Unknown,mkj.cc,mkj.cc
https://east-century.info/,MT5,,Unknown,east-century.info,east-century.info
https://www.tradingview.com/symbols/ETHUSDT/,MT5,,Unknown,tradingview.com,tradingview.com
http://okbitb.com/wap/index.html#/user/login,MT5,,Unknown,okbitb.com,okbitb.com
https://www.sushilimited.com/,MT5,,Unknown,sushilimited.com,sushilimited.com
https://www.hmexs.com,MT5,,Unknown,hmexs.com,hmexs.com
https://wap.yomaniap.vip,Cloudfront,,Unknown,wap.yomaniap.vip,yomaniap.vip
https://www.pionex.com/zh-TW/,Cloudfront,,Unknown,pionex.com,pionex.com
https://notabletofind.url,Cloudfront,,Unknown,notabletofind.url,notabletofind.url
https://d.hkextd.buzz/?id=24e795ea0acb2190bfcc1d3a91ae8ed7,FunNull,,Unknown,d.hkextd.buzz,hkextd.buzz
https://h5.mas9dhcbhasfweb.xyz,FunNull,,Unknown,h5.mas9dhcbhasfweb.xyz,mas9dhcbhasfweb.xyz
https://www.bqbss.vip/download.aspx,Cloudfront,,Unknown,bqbss.vip,bqbss.vip
https://ifsmarkets.com,Cloudfront,,Unknown,ifsmarkets.com,ifsmarkets.com
https://coinmx.vip,Cloudfront,,Unknown,coinmx.vip,coinmx.vip
https://www.blttrex.me/m/,Cloudfront,,Unknown,blttrex.me,blttrex.me
https://nyseexe.com,Cloudfront,,Unknown,nyseexe.com,nyseexe.com
https://www.krakenscoin.com/,Cloudfront,,Unknown,krakenscoin.com,krakenscoin.com
https://m.bitmaster.cc,Polkaswaps,,Unknown,m.bitmaster.cc,bitmaster.cc
https://www.tmxvip.site/wap,Polkaswaps,,Unknown,tmxvip.site,tmxvip.site
http://www.pr-bit.com/dist/#/components/login,Polkaswaps,,Unknown,pr-bit.com,pr-bit.com
http://www.upedexchain.cc/,Polkaswaps,,Unknown,upedexchain.cc,upedexchain.cc
https://app.fimco.cn,Polkaswaps,,Unknown,app.fimco.cn,fimco.cn
https://bmhex.com/#,Polkaswaps,,Unknown,bmhex.com,bmhex.com
www.upedexchain.cc,Polkaswaps,,Unknown,upedexchain.cc,upedexchain.cc
https://www.yomanid.space/download-en.aspx,Cloudfront,,Unknown,yomanid.space,yomanid.space
https://www.7ebitex.com,hb_group,,Unknown,7ebitex.com,7ebitex.com
https://www.360biki.com/,Cloudfront,,Unknown,360biki.com,360biki.com
https://www.upedexchain.cc/,Cloudfront,,Unknown,upedexchain.cc,upedexchain.cc
https://www.24fxtradeoption.com/,MT5,,Unknown,24fxtradeoption.com,24fxtradeoption.com
https://FYCUENGEKZIANE.COM,MT5,,Unknown,FYCUENGEKZIANE.COM,FYCUENGEKZIANE.COM
https://www.nasdaqwincoin.com/m/index.html,MT5,,Unknown,nasdaqwincoin.com,nasdaqwincoin.com
https://web.avecoins.com/#/home,MT5,,Unknown,web.avecoins.com,avecoins.com
https://www.upedexchain.top/app/html/down#,MT5,,Unknown,upedexchain.top,upedexchain.top
https://www.letian1122.com/enwGJM,MT5,,Unknown,letian1122.com,letian1122.com
https://www.oszbvip.com/,MT5,,Unknown,oszbvip.com,oszbvip.com
https://fxdigital.ltd/,MT5,,Unknown,fxdigital.ltd,fxdigital.ltd
https://wss.opticaobo.top,MT5,,Unknown,wss.opticaobo.top,opticaobo.top
www.banyoudao.com,MT5,,Unknown,banyoudao.com,banyoudao.com
https://aomge.com/frbjax1u,MT5,,Unknown,aomge.com,aomge.com
http://black5525.com/#/,MT5,,Unknown,black5525.com,black5525.com
https://crm.zoro-forex.com,MT5,,Unknown,crm.zoro-forex.com,zoro-forex.com
https://www.biloke.com/dist/#/,MT5,,Unknown,biloke.com,biloke.com
https://nas.sbzvh41sr.xyz/app.php/Mzc5MTI1OTg=,MT5,,Unknown,nas.sbzvh41sr.xyz,sbzvh41sr.xyz
https://www.ausforex.asia/zh.cn/account/tegistering-a-live-account-s60.shtml?key=ioNShAtgzbQ%3d,MT5,,Unknown,ausforex.asia,ausforex.asia
https://www.ytyetrfjhdgc.xyz/#/pages/my/my,Cloudfront,,Unknown,ytyetrfjhdgc.xyz,ytyetrfjhdgc.xyz
https://aaaa1gy6hw-www.banyoudao.com/#/Index,Cloudfront,,Unknown,aaaa1gy6hw-www.banyoudao.com,banyoudao.com
https://h5.zbgtrades.com/,FunNull,,Unknown,h5.zbgtrades.com,zbgtrades.com
https://oacapitalholdings.com/index.html,FunNull,,Unknown,oacapitalholdings.com,oacapitalholdings.com
https://sungerfx.com/index.html,MT5,,Unknown,sungerfx.com,sungerfx.com
https://www.ali-uncle.com/ff/,Cloudfront,,Unknown,ali-uncle.com,ali-uncle.com
https://ihglobal.net/en/about01.html,Cloudfront,,Unknown,ihglobal.net,ihglobal.net
https://Smartcontractslimited.com,Cloudfront,,Unknown,Smartcontractslimited.com,Smartcontractslimited.com
http://btchin.site,hb_group,,Unknown,btchin.site,btchin.site
https://d.7sp.info/pjv,hb_group,,Unknown,d.7sp.info,7sp.info
https://www.downloadcb.com/etf68,hb_group,,Unknown,downloadcb.com,downloadcb.com
https://d.app25576.xyz/?it=f4dfdb398973d00e1c0d2fa1277345e7,FunNull,,Unknown,d.app25576.xyz,app25576.xyz
https://d.fexglobag.xyz/?it=686c6cd5115a5408290e6d484a52f637,FunNull,,Unknown,d.fexglobag.xyz,fexglobag.xyz
https://yuwsiawojxakqxnsj.com,FunNull,,Unknown,yuwsiawojxakqxnsj.com,yuwsiawojxakqxnsj.com
https://www.huibetd.com/,FunNull,,Unknown,huibetd.com,huibetd.com
http://m.sf68.top,FunNull,,Unknown,m.sf68.top,sf68.top
http://www.globedx2.com:8888/#/,FunNull,,Unknown,globedx2.com,globedx2.com
https://america.istripper.top/,FunNull,,Unknown,america.istripper.top,istripper.top
https://www.thefutureguard.com/,FunNull,,Unknown,thefutureguard.com,thefutureguard.com
https://www.helius.pro/,FunNull,,Unknown,helius.pro,helius.pro
http://eth-seal.vip,Mining scams,,Unknown,eth-seal.vip,eth-seal.vip
https://bitex.com,Mining scams,,Unknown,bitex.com,bitex.com
http://www.hongkonggg.com/m/index.html,Mining scams,,Unknown,hongkonggg.com,hongkonggg.com
https://allbrightfinancialfx.com,Mining scams,,Unknown,allbrightfinancialfx.com,allbrightfinancialfx.com
https://www.myawin.live/,Mining scams,,Unknown,myawin.live,myawin.live
https://h5.hkexpro.xyz/#/,FunNull,,Unknown,h5.hkexpro.xyz,hkexpro.xyz
https://hicoin.ubs-exchange.xyz,FunNull,,Unknown,hicoin.ubs-exchange.xyz,ubs-exchange.xyz
https://huitongcaifu.net,FunNull,,Unknown,huitongcaifu.net,huitongcaifu.net
https://blgajd.com/,dnsV1,,Unknown,blgajd.com,blgajd.com
https://w777.anaetf.com,dnsV1,,Unknown,w777.anaetf.com,anaetf.com
http://zhhold.live/,dnsV1,,Unknown,zhhold.live,zhhold.live
https://rosehlove.com,dnsV1,,Unknown,rosehlove.com,rosehlove.com
https://www.sodglobal.cc/,MT5,,Unknown,sodglobal.cc,sodglobal.cc
https://coinnetglobal.pro/h5/#/pages/index/index,MT5,,Unknown,coinnetglobal.pro,coinnetglobal.pro
https://cointop.one/?lang=en,MT5,,Unknown,cointop.one,cointop.one
https://h5.icehuv.com,FunNull,,Unknown,h5.icehuv.com,icehuv.com
https://www.coincomex.com/wap/#/pages/user/index,hb_group,,Unknown,coincomex.com,coincomex.com
https://www.16c5499s3.com,hb_group,,Unknown,16c5499s3.com,16c5499s3.com
https://www.vantagefx.com,MT5,,Unknown,vantagefx.com,vantagefx.com
https://www.hmexs.com/#/,MT5,,Unknown,hmexs.com,hmexs.com
https://portalrealm.co/,MT5,,Unknown,portalrealm.co,portalrealm.co
https://yahuifinancefx.com/,MT5,,Unknown,yahuifinancefx.com,yahuifinancefx.com
https://wap.wwfpp.top/,MT5,,Unknown,wap.wwfpp.top,wwfpp.top
https://www.hkictc.com,MT5,,Unknown,hkictc.com,hkictc.com
https://huixingforex.com/index.php?m=home&c=Lists&a=index&tid=88,MT5,,Unknown,huixingforex.com,huixingforex.com
http://eth-main.club,Mining scams,,Unknown,eth-main.club,eth-main.club
http://www.sjfuturefx.com,MT5,,Unknown,sjfuturefx.com,sjfuturefx.com
https://www.larcap.online/h5,MT5,,Unknown,larcap.online,larcap.online
https://user.decisionglobal.com,Sunton,,Unknown,user.decisionglobal.com,decisionglobal.com
https://sandwind.xyz/,MT5,,Unknown,sandwind.xyz,sandwind.xyz
https://www.pecco123.com,Cloudfront,,Unknown,pecco123.com,pecco123.com
https://crm.vipafx.com,Cloudfront,,Unknown,crm.vipafx.com,vipafx.com
https://h5.trade58579.xyz,FunNull,,Unknown,h5.trade58579.xyz,trade58579.xyz
http://web.okex-global.xyz,FunNull,,Unknown,web.okex-global.xyz,okex-global.xyz
http://www.tocunelcnn.com/index.php?m=User&a=login,FunNull,,Unknown,tocunelcnn.com,tocunelcnn.com
https://spacefinancitw.com/index/index/hangqing/token/e37a5e3e4da4514436ff4161a1d1efbc.html,FunNull,,Unknown,spacefinancitw.com,spacefinancitw.com
https://eth-deel.net/#/,Mining scams,,Unknown,eth-deel.net,eth-deel.net
https://h5.tpgbitmax.vip/#/pages/login/login,FunNull,,Unknown,h5.tpgbitmax.vip,tpgbitmax.vip
"https://h5.coinbaseprose.com
https://h5.coinbaseproac.com",FunNull,,Unknown,"h5.coinbaseprose.com
https","coinbaseprose.com
https"
https://www.infinox.com,FunNull,,Unknown,infinox.com,infinox.com
https://letaex.co,FunNull,,Unknown,letaex.co,letaex.co
https://h5.uniswapx3.com/#/assets,Uniswap,,Unknown,h5.uniswapx3.com,uniswapx3.com
https://minebits.net,Uniswap,,Unknown,minebits.net,minebits.net
https://normancapitalgroup.com,Uniswap,,Unknown,normancapitalgroup.com,normancapitalgroup.com
https://www.binasgvip.com/,Uniswap,,Unknown,binasgvip.com,binasgvip.com
https://mofangxx.online/?a=,Uniswap,,Unknown,mofangxx.online,mofangxx.online
https://dappeplus.com/,Uniswap,,Unknown,dappeplus.com,dappeplus.com
https://u2e-free.com,Uniswap,,Unknown,u2e-free.com,u2e-free.com
https://rewardsx.io,Uniswap,,Unknown,rewardsx.io,rewardsx.io
https://www.kirainu.com/,Uniswap,,Unknown,kirainu.com,kirainu.com
https://www.meetloveer.com/,Uniswap,,Unknown,meetloveer.com,meetloveer.com
https://d.7sp.info/pjv,Uniswap,,Unknown,d.7sp.info,7sp.info
https://suntonfx.com/,MT5,,Unknown,suntonfx.com,suntonfx.com
https://h5.aifeieu.com,FunNull,0x7Ad680c569827bF1E878BFc5c41296E117E0A1d6    ,Unknown,h5.aifeieu.com,aifeieu.com
https://h5.aifeieu.com,FunNull,0x42b1F70A5f25fD92FE0A94fB489e75FEb18be4b1,ETH-USDT,h5.aifeieu.com,aifeieu.com
https://h5.aifeieu.com,FunNull,0x7Ad680c569827bF1E878BFc5c41296E117E0A1d6,ETH-USDT,h5.aifeieu.com,aifeieu.com
https://h5.aifeieu.com,FunNull,0x8509Cd1da42DBFf26198474c545eA6938B32CaED,ETH-USDT,h5.aifeieu.com,aifeieu.com
https://h5.aifeieu.com,FunNull,0x818a09B05A6146eca04cF53ED298d67Fc5aA1A91,ETH-USDT,h5.aifeieu.com,aifeieu.com
https://h5.aifeieu.com,FunNull,0x42b1F70A5f25fD92FE0A94fB489e75FEb18be4b1   ,Unknown,h5.aifeieu.com,aifeieu.com
https://h5.aifeieu.com,FunNull,0x44226b4CCDe4d962472934B58E0bbBa7F9c3befE,ETH-USDT,h5.aifeieu.com,aifeieu.com
https://lipuex.com,HB_GROUP,,Unknown,lipuex.com,lipuex.com
https://sjfuturefx.com,MT5,,Unknown,sjfuturefx.com,sjfuturefx.com
http://futuohk.com/zh-hk/read.jsp?id=82,MT5,,Unknown,futuohk.com,futuohk.com
https://www.coinbucker.com,MT5,,Unknown,coinbucker.com,coinbucker.com
https://www.asproplus.net,MT5,,Unknown,asproplus.net,asproplus.net
https://eth-coinwallet.net/,Mining scams,,Unknown,eth-coinwallet.net,eth-coinwallet.net
https://www.upedexchain.top/app/html/down#,Mining scams,,Unknown,upedexchain.top,upedexchain.top
https://www.bitmexchain.cn,Mining scams,,Unknown,bitmexchain.cn,bitmexchain.cn
https://www.rtorrents.com/,Mining scams,,Unknown,rtorrents.com,rtorrents.com
https://huideli.info,Mining scams,,Unknown,huideli.info,huideli.info
https://app.maxcurrency.net,Mining scams,,Unknown,app.maxcurrency.net,maxcurrency.net
https://www.bogbop.com,Mining scams,,Unknown,bogbop.com,bogbop.com
https://sichcapitalax.com/page1000008?_l=en,MT5,,Unknown,sichcapitalax.com,sichcapitalax.com
https://www.tmsfin.com,MT5,,Unknown,tmsfin.com,tmsfin.com
http://vpxr.duanurl.xyz/niP7dYKp,MT5,,Unknown,vpxr.duanurl.xyz,duanurl.xyz
https://www.jslinkglobal.com,MT5,,Unknown,jslinkglobal.com,jslinkglobal.com
https://api.bbtc.gold/,MT5,,Unknown,api.bbtc.gold,bbtc.gold
https://nudwislcjfehxs.com,MT5,,Unknown,nudwislcjfehxs.com,nudwislcjfehxs.com
https://spp655.com,MT5,,Unknown,spp655.com,spp655.com
https://yllglobal.com/,MT5,,Unknown,yllglobal.com,yllglobal.com
https://www.polkaswapss.com,MT5,,Unknown,polkaswapss.com,polkaswapss.com
http://www.aka-money.net,dnsV1,,Unknown,aka-money.net,aka-money.net
https://dumbllmarket.com/,MT5,,Unknown,dumbllmarket.com,dumbllmarket.com
https://coinsn.club/index/login/login.html,MT5,,Unknown,coinsn.club,coinsn.club
https://yonasty.com/,dnsV1,,Unknown,yonasty.com,yonasty.com
https://m.xmz-fxs.com/,dnsV1,,Unknown,m.xmz-fxs.com,xmz-fxs.com
https://www.cmegroyp.com,dnsV1,,Unknown,cmegroyp.com,cmegroyp.com
http://ks.shoujiulou.cn/pcweb/index.html#/home,dnsV1,,Unknown,ks.shoujiulou.cn,shoujiulou.cn
https://www.tatoex.com/,dnsV1,,Unknown,tatoex.com,tatoex.com
https://www.greenstans.com.tw/tw/index.html,dnsV1,,Unknown,greenstans.com.tw,com.tw
https://www.bitsmexcln.com/,dnsV1,,Unknown,bitsmexcln.com,bitsmexcln.com
https://www.cbous.io,dnsV1,,Unknown,cbous.io,cbous.io
https://www.u2e-free.com,dnsV1,,Unknown,u2e-free.com,u2e-free.com
https://h5.mxcdrfi.com/,FunNull,,Unknown,h5.mxcdrfi.com,mxcdrfi.com
https://bilaxyEX.co,Polkaswaps,,Unknown,bilaxyEX.co,bilaxyEX.co
https://BITCHEMDTC.COM,dnsV1,,Unknown,BITCHEMDTC.COM,BITCHEMDTC.COM
http://app.stone-fund.xyz/,dnsV1,,Unknown,app.stone-fund.xyz,stone-fund.xyz
https://chaohuanfe.com/index.php?lang=en,dnsV1,,Unknown,chaohuanfe.com,chaohuanfe.com
https://hengxingfores.com/en/index.html,dnsV1,,Unknown,hengxingfores.com,hengxingfores.com
https://merbokfx.com,dnsV1,,Unknown,merbokfx.com,merbokfx.com
https://ethzone.me/#/?code=87286324,dnsV1,,Unknown,ethzone.me,ethzone.me
https://rtorrents.com,dnsV1,,Unknown,rtorrents.com,rtorrents.com
https://h5.bmodyr.com,FunNull,,Unknown,h5.bmodyr.com,bmodyr.com
https://www.tokenplace.vip/#/userCenter,FunNull,,Unknown,tokenplace.vip,tokenplace.vip
https://ethzone.me/?=87286324,FunNull,,Unknown,ethzone.me,ethzone.me
https://b.kineprotocol.org/mobile,FunNull,,Unknown,b.kineprotocol.org,kineprotocol.org
https://iatfxwelshi.com,FunNull,,Unknown,iatfxwelshi.com,iatfxwelshi.com
https://eth-bee.live,Mining scams,,Unknown,eth-bee.live,eth-bee.live
https://iteg.cc,Mining scams,,Unknown,iteg.cc,iteg.cc
https://btx16.xyz/h5/#/,Mining scams,,Unknown,btx16.xyz,btx16.xyz
https://www.tomahawkfrx.com,Mining scams,,Unknown,tomahawkfrx.com,tomahawkfrx.com
http://www.tatoex.com/Login/registere.html?invit=HNPWZVXMG,Mining scams,,Unknown,tatoex.com,tatoex.com
https://h5.aifeiglobal.com/#/,FunNull,,Unknown,h5.aifeiglobal.com,aifeiglobal.com
https://ectradefx.com/,FunNull,,Unknown,ectradefx.com,ectradefx.com
https://gydglobal.com/zh-cn/,FunNull,,Unknown,gydglobal.com,gydglobal.com
https://www.swapuni.info,FunNull,,Unknown,swapuni.info,swapuni.info
https://keetticoin.com/,FunNull,,Unknown,keetticoin.com,keetticoin.com
https://h5.bmodyr.com/#/pages/assets/index/index,FunNull,,Unknown,h5.bmodyr.com,bmodyr.com
https://d.z6g.buzz/mia,FunNull,,Unknown,d.z6g.buzz,z6g.buzz
https://www.rydervip.net/wap/#/pages/user/index,FunNull,,Unknown,rydervip.net,rydervip.net
http://www.ueexfx.com/zh-cn/,FunNull,,Unknown,ueexfx.com,ueexfx.com
https://www.bmodyr.com,FunNull,,Unknown,bmodyr.com,bmodyr.com
